time,url,average_response_ms,percent_packet_loss,packets_transmitted,packets_received,router,metric_type
2026-07-16 12:31:02+00:00,172.20.20.4,0.082,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:31:02+00:00,172.20.20.3,0.079,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:31:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:31:12+00:00,172.20.20.3,0.137,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:31:12+00:00,172.20.20.4,0.106,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:31:12+00:00,172.20.20.5,0.218,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:31:13+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:31:22+00:00,172.20.20.5,0.146,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:31:22+00:00,172.20.20.4,0.122,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:31:22+00:00,172.20.20.3,0.138,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:31:23+00:00,172.20.20.7,,100.0,3,0,BR-Whitefield,path_health
2026-07-16 12:31:32+00:00,172.20.20.3,0.099,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:31:32+00:00,172.20.20.4,0.112,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:31:32+00:00,172.20.20.5,0.087,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:31:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:31:42+00:00,172.20.20.5,0.106,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:31:42+00:00,172.20.20.4,0.108,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:31:42+00:00,172.20.20.3,0.12,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:31:43+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:31:52+00:00,172.20.20.3,0.073,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:31:52+00:00,172.20.20.4,0.083,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:31:52+00:00,172.20.20.5,0.07,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:31:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:32:02+00:00,172.20.20.5,0.078,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:32:02+00:00,172.20.20.4,0.067,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:32:02+00:00,172.20.20.3,0.05,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:32:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:32:12+00:00,172.20.20.3,0.113,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:32:12+00:00,172.20.20.4,0.12,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:32:12+00:00,172.20.20.5,0.105,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:32:13+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:32:22+00:00,172.20.20.5,0.287,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:32:22+00:00,172.20.20.4,0.103,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:32:22+00:00,172.20.20.3,0.089,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:32:23+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:32:32+00:00,172.20.20.3,0.12,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:32:32+00:00,172.20.20.4,0.108,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:32:32+00:00,172.20.20.5,0.089,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:32:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:32:42+00:00,172.20.20.5,0.156,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:32:42+00:00,172.20.20.4,0.088,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:32:42+00:00,172.20.20.3,0.08,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:32:43+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:32:52+00:00,172.20.20.3,0.075,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:32:52+00:00,172.20.20.4,0.114,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:32:52+00:00,172.20.20.5,0.092,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:32:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:33:02+00:00,172.20.20.5,0.075,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:33:02+00:00,172.20.20.4,0.097,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:33:02+00:00,172.20.20.3,0.071,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:33:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:33:12+00:00,172.20.20.3,0.108,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:33:12+00:00,172.20.20.4,0.135,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:33:12+00:00,172.20.20.5,0.114,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:33:13+00:00,172.20.20.7,,100.0,3,0,BR-Whitefield,path_health
2026-07-16 12:33:22+00:00,172.20.20.5,0.117,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:33:22+00:00,172.20.20.4,0.096,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:33:22+00:00,172.20.20.3,0.194,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:33:23+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:33:32+00:00,172.20.20.3,0.126,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:33:32+00:00,172.20.20.4,0.096,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:33:32+00:00,172.20.20.5,0.104,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:33:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:33:42+00:00,172.20.20.5,0.102,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:33:42+00:00,172.20.20.4,0.126,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:33:42+00:00,172.20.20.3,0.098,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:33:43+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:33:52+00:00,172.20.20.3,0.13,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:33:52+00:00,172.20.20.4,0.081,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:33:52+00:00,172.20.20.5,0.08,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:33:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:34:02+00:00,172.20.20.5,0.164,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:34:02+00:00,172.20.20.4,0.094,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:34:02+00:00,172.20.20.3,0.086,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:34:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:34:12+00:00,172.20.20.3,0.299,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:34:12+00:00,172.20.20.4,0.114,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:34:12+00:00,172.20.20.5,0.086,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:34:13+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:34:22+00:00,172.20.20.5,0.07,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:34:22+00:00,172.20.20.4,0.095,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:34:22+00:00,172.20.20.3,0.124,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:34:23+00:00,172.20.20.7,,100.0,3,0,BR-Whitefield,path_health
2026-07-16 12:34:32+00:00,172.20.20.3,2.618,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:34:32+00:00,172.20.20.4,0.139,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:34:32+00:00,172.20.20.5,0.093,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:34:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:34:42+00:00,172.20.20.5,0.157,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:34:42+00:00,172.20.20.4,0.071,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:34:42+00:00,172.20.20.3,0.08,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:34:43+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:34:52+00:00,172.20.20.3,0.096,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:34:52+00:00,172.20.20.4,0.071,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:34:52+00:00,172.20.20.5,0.08,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:34:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:35:02+00:00,172.20.20.5,0.055,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:35:02+00:00,172.20.20.4,0.086,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:35:02+00:00,172.20.20.3,0.072,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:35:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:35:12+00:00,172.20.20.3,0.078,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:35:12+00:00,172.20.20.4,0.086,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:35:12+00:00,172.20.20.5,0.071,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:35:13+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:35:22+00:00,172.20.20.5,0.127,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:35:22+00:00,172.20.20.4,0.07,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:35:22+00:00,172.20.20.3,0.084,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:35:23+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:35:32+00:00,172.20.20.3,0.076,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:35:32+00:00,172.20.20.4,0.078,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:35:32+00:00,172.20.20.5,0.093,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:35:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:35:42+00:00,172.20.20.5,0.172,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:35:42+00:00,172.20.20.4,0.081,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:35:42+00:00,172.20.20.3,0.133,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:35:43+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:35:52+00:00,172.20.20.3,0.087,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:35:52+00:00,172.20.20.4,0.084,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:35:52+00:00,172.20.20.5,0.082,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:35:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:36:02+00:00,172.20.20.5,0.081,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:36:02+00:00,172.20.20.4,0.077,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:36:02+00:00,172.20.20.3,0.081,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:36:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:36:12+00:00,172.20.20.3,0.066,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:36:12+00:00,172.20.20.4,0.081,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:36:12+00:00,172.20.20.5,0.077,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:36:13+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:36:22+00:00,172.20.20.5,0.161,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:36:22+00:00,172.20.20.4,0.098,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:36:22+00:00,172.20.20.3,0.095,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:36:23+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:36:32+00:00,172.20.20.3,0.072,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:36:32+00:00,172.20.20.4,0.077,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:36:32+00:00,172.20.20.5,0.061,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:36:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:36:42+00:00,172.20.20.5,0.068,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:36:42+00:00,172.20.20.4,0.055,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:36:42+00:00,172.20.20.3,0.051,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:36:43+00:00,172.20.20.7,,100.0,3,0,BR-Whitefield,path_health
2026-07-16 12:36:52+00:00,172.20.20.3,0.048,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:36:52+00:00,172.20.20.4,0.064,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:36:52+00:00,172.20.20.5,0.062,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:36:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:37:02+00:00,172.20.20.5,0.08,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:37:02+00:00,172.20.20.4,0.058,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:37:02+00:00,172.20.20.3,0.072,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:37:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:37:12+00:00,172.20.20.3,0.131,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:37:12+00:00,172.20.20.4,0.106,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:37:12+00:00,172.20.20.5,0.097,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:37:13+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:37:22+00:00,172.20.20.5,0.099,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:37:22+00:00,172.20.20.4,0.101,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:37:22+00:00,172.20.20.3,0.114,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:37:23+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:37:32+00:00,172.20.20.3,0.169,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:37:32+00:00,172.20.20.4,0.123,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:37:32+00:00,172.20.20.5,0.135,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:37:33+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:37:42+00:00,172.20.20.5,0.087,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:37:42+00:00,172.20.20.4,0.11,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:37:42+00:00,172.20.20.3,0.094,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:37:43+00:00,172.20.20.7,,100.0,3,0,BR-Whitefield,path_health
2026-07-16 12:37:52+00:00,172.20.20.3,0.106,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:37:52+00:00,172.20.20.4,0.096,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:37:52+00:00,172.20.20.5,0.125,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:37:53+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:38:02+00:00,172.20.20.5,0.156,0.0,3,3,BR-Koramangala,path_health
2026-07-16 12:38:02+00:00,172.20.20.4,0.184,0.0,3,3,ZO-Bengaluru,path_health
2026-07-16 12:38:02+00:00,172.20.20.3,0.155,0.0,3,3,HO-Chennai,path_health
2026-07-16 12:38:03+00:00,172.20.20.7,,100.0,4,0,BR-Whitefield,path_health
2026-07-16 12:38:12+00:00,172.20.20.3,0.11,0.0,3,3,HO-Chennai,path_health
