time,router,count,metric_type
2026-07-16 12:38:00+00:00,br-koramangala,0,routing
2026-07-16 12:38:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:38:30+00:00,br-koramangala,0,routing
2026-07-16 12:38:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:38:30+00:00,br-whitefield,0,routing
2026-07-16 12:38:30+00:00,ho-chennai,0,routing
2026-07-16 12:39:00+00:00,br-whitefield,0,routing
2026-07-16 12:39:00+00:00,ho-chennai,0,routing
2026-07-16 12:39:00+00:00,br-koramangala,0,routing
2026-07-16 12:39:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:39:30+00:00,br-koramangala,0,routing
2026-07-16 12:39:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:39:30+00:00,br-whitefield,0,routing
2026-07-16 12:39:30+00:00,ho-chennai,0,routing
2026-07-16 12:40:00+00:00,br-whitefield,0,routing
2026-07-16 12:40:00+00:00,ho-chennai,0,routing
2026-07-16 12:40:00+00:00,br-koramangala,0,routing
2026-07-16 12:40:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:40:30+00:00,br-koramangala,0,routing
2026-07-16 12:40:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:40:30+00:00,br-whitefield,0,routing
2026-07-16 12:40:30+00:00,ho-chennai,0,routing
2026-07-16 12:41:00+00:00,br-whitefield,0,routing
2026-07-16 12:41:00+00:00,ho-chennai,0,routing
2026-07-16 12:41:00+00:00,br-koramangala,0,routing
2026-07-16 12:41:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:41:30+00:00,br-koramangala,0,routing
2026-07-16 12:41:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:41:30+00:00,br-whitefield,0,routing
2026-07-16 12:41:30+00:00,ho-chennai,0,routing
2026-07-16 12:42:00+00:00,br-whitefield,0,routing
2026-07-16 12:42:00+00:00,ho-chennai,0,routing
2026-07-16 12:42:00+00:00,br-koramangala,0,routing
2026-07-16 12:42:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:42:30+00:00,br-koramangala,0,routing
2026-07-16 12:42:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:42:30+00:00,br-whitefield,0,routing
2026-07-16 12:42:30+00:00,ho-chennai,0,routing
2026-07-16 12:43:00+00:00,br-whitefield,0,routing
2026-07-16 12:43:00+00:00,ho-chennai,0,routing
2026-07-16 12:43:00+00:00,br-koramangala,0,routing
2026-07-16 12:43:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:43:30+00:00,br-koramangala,0,routing
2026-07-16 12:43:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:43:30+00:00,br-whitefield,0,routing
2026-07-16 12:43:30+00:00,ho-chennai,0,routing
2026-07-16 12:44:00+00:00,br-whitefield,0,routing
2026-07-16 12:44:00+00:00,ho-chennai,0,routing
2026-07-16 12:44:00+00:00,br-koramangala,0,routing
2026-07-16 12:44:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:44:30+00:00,br-koramangala,0,routing
2026-07-16 12:44:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:44:30+00:00,br-whitefield,0,routing
2026-07-16 12:44:30+00:00,ho-chennai,0,routing
2026-07-16 12:45:00+00:00,br-whitefield,0,routing
2026-07-16 12:45:00+00:00,ho-chennai,0,routing
2026-07-16 12:45:00+00:00,br-koramangala,0,routing
2026-07-16 12:45:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:45:30+00:00,br-koramangala,0,routing
2026-07-16 12:45:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:45:30+00:00,br-whitefield,0,routing
2026-07-16 12:45:30+00:00,ho-chennai,0,routing
2026-07-16 12:46:00+00:00,br-whitefield,0,routing
2026-07-16 12:46:00+00:00,ho-chennai,0,routing
2026-07-16 12:46:00+00:00,br-koramangala,0,routing
2026-07-16 12:46:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:46:30+00:00,br-koramangala,0,routing
2026-07-16 12:46:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:46:30+00:00,br-whitefield,0,routing
2026-07-16 12:46:30+00:00,ho-chennai,0,routing
2026-07-16 12:47:00+00:00,br-whitefield,0,routing
2026-07-16 12:47:00+00:00,ho-chennai,0,routing
2026-07-16 12:47:00+00:00,br-koramangala,0,routing
2026-07-16 12:47:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:47:30+00:00,br-koramangala,0,routing
2026-07-16 12:47:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:47:30+00:00,br-whitefield,0,routing
2026-07-16 12:47:30+00:00,ho-chennai,0,routing
2026-07-16 12:48:00+00:00,br-whitefield,0,routing
2026-07-16 12:48:00+00:00,ho-chennai,0,routing
2026-07-16 12:48:00+00:00,br-koramangala,0,routing
2026-07-16 12:48:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:48:30+00:00,br-koramangala,0,routing
2026-07-16 12:48:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:48:30+00:00,br-whitefield,0,routing
2026-07-16 12:48:30+00:00,ho-chennai,0,routing
2026-07-16 12:49:00+00:00,br-whitefield,0,routing
2026-07-16 12:49:00+00:00,ho-chennai,0,routing
2026-07-16 12:49:00+00:00,br-koramangala,0,routing
2026-07-16 12:49:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:49:30+00:00,br-koramangala,0,routing
2026-07-16 12:49:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:49:30+00:00,br-whitefield,0,routing
2026-07-16 12:49:30+00:00,ho-chennai,0,routing
2026-07-16 12:50:00+00:00,br-whitefield,0,routing
2026-07-16 12:50:00+00:00,ho-chennai,0,routing
2026-07-16 12:50:00+00:00,br-koramangala,0,routing
2026-07-16 12:50:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:50:30+00:00,br-koramangala,0,routing
2026-07-16 12:50:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:50:30+00:00,br-whitefield,0,routing
2026-07-16 12:50:30+00:00,ho-chennai,0,routing
2026-07-16 12:51:00+00:00,br-whitefield,0,routing
2026-07-16 12:51:00+00:00,ho-chennai,0,routing
2026-07-16 12:51:00+00:00,br-koramangala,0,routing
2026-07-16 12:51:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:51:30+00:00,br-koramangala,0,routing
2026-07-16 12:51:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:51:30+00:00,br-whitefield,0,routing
2026-07-16 12:51:30+00:00,ho-chennai,0,routing
2026-07-16 12:52:00+00:00,br-whitefield,0,routing
2026-07-16 12:52:00+00:00,ho-chennai,0,routing
2026-07-16 12:52:00+00:00,br-koramangala,0,routing
2026-07-16 12:52:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:52:30+00:00,br-koramangala,0,routing
2026-07-16 12:52:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:52:30+00:00,br-whitefield,0,routing
2026-07-16 12:52:30+00:00,ho-chennai,0,routing
2026-07-16 12:53:00+00:00,br-whitefield,0,routing
2026-07-16 12:53:00+00:00,ho-chennai,0,routing
2026-07-16 12:53:00+00:00,br-koramangala,0,routing
2026-07-16 12:53:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:53:30+00:00,br-koramangala,0,routing
2026-07-16 12:53:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:53:30+00:00,br-whitefield,0,routing
2026-07-16 12:53:30+00:00,ho-chennai,0,routing
2026-07-16 12:54:00+00:00,br-whitefield,0,routing
2026-07-16 12:54:00+00:00,ho-chennai,0,routing
2026-07-16 12:54:00+00:00,br-koramangala,0,routing
2026-07-16 12:54:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:54:30+00:00,br-koramangala,0,routing
2026-07-16 12:54:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:54:30+00:00,br-whitefield,0,routing
2026-07-16 12:54:30+00:00,ho-chennai,0,routing
2026-07-16 12:55:00+00:00,br-whitefield,0,routing
2026-07-16 12:55:00+00:00,ho-chennai,0,routing
2026-07-16 12:55:00+00:00,br-koramangala,0,routing
2026-07-16 12:55:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:55:30+00:00,br-koramangala,0,routing
2026-07-16 12:55:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:55:30+00:00,br-whitefield,0,routing
2026-07-16 12:55:30+00:00,ho-chennai,0,routing
2026-07-16 12:56:00+00:00,br-whitefield,0,routing
2026-07-16 12:56:00+00:00,ho-chennai,0,routing
2026-07-16 12:56:00+00:00,br-koramangala,0,routing
2026-07-16 12:56:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:56:30+00:00,br-koramangala,0,routing
2026-07-16 12:56:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:56:30+00:00,br-whitefield,0,routing
2026-07-16 12:56:30+00:00,ho-chennai,0,routing
2026-07-16 12:57:00+00:00,br-whitefield,0,routing
2026-07-16 12:57:00+00:00,ho-chennai,0,routing
2026-07-16 12:57:00+00:00,br-koramangala,0,routing
2026-07-16 12:57:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:57:30+00:00,br-koramangala,0,routing
2026-07-16 12:57:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:57:30+00:00,br-whitefield,0,routing
2026-07-16 12:57:30+00:00,ho-chennai,0,routing
2026-07-16 12:58:00+00:00,br-whitefield,0,routing
2026-07-16 12:58:00+00:00,ho-chennai,0,routing
2026-07-16 12:58:00+00:00,br-koramangala,0,routing
2026-07-16 12:58:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:58:30+00:00,br-koramangala,0,routing
2026-07-16 12:58:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:58:30+00:00,br-whitefield,0,routing
2026-07-16 12:58:30+00:00,ho-chennai,0,routing
2026-07-16 12:59:00+00:00,br-whitefield,0,routing
2026-07-16 12:59:00+00:00,ho-chennai,0,routing
2026-07-16 12:59:00+00:00,br-koramangala,0,routing
2026-07-16 12:59:00+00:00,zo-bengaluru,0,routing
2026-07-16 12:59:30+00:00,br-koramangala,0,routing
2026-07-16 12:59:30+00:00,zo-bengaluru,0,routing
2026-07-16 12:59:30+00:00,br-whitefield,0,routing
2026-07-16 12:59:30+00:00,ho-chennai,0,routing
2026-07-16 13:00:00+00:00,br-whitefield,0,routing
2026-07-16 13:00:00+00:00,ho-chennai,0,routing
2026-07-16 13:00:00+00:00,br-koramangala,0,routing
2026-07-16 13:00:00+00:00,zo-bengaluru,0,routing
2026-07-16 14:58:30+00:00,br-koramangala,0,routing
2026-07-16 14:58:30+00:00,zo-bengaluru,0,routing
2026-07-16 14:58:30+00:00,br-whitefield,0,routing
2026-07-16 14:58:30+00:00,ho-chennai,0,routing
2026-07-16 14:59:00+00:00,br-whitefield,0,routing
2026-07-16 14:59:00+00:00,ho-chennai,0,routing
2026-07-16 14:59:00+00:00,br-koramangala,0,routing
2026-07-16 14:59:00+00:00,zo-bengaluru,0,routing
2026-07-16 14:59:30+00:00,br-koramangala,0,routing
2026-07-16 14:59:30+00:00,zo-bengaluru,0,routing
2026-07-16 14:59:30+00:00,br-whitefield,0,routing
2026-07-16 14:59:30+00:00,ho-chennai,0,routing
2026-07-16 15:00:00+00:00,br-whitefield,0,routing
2026-07-16 15:00:00+00:00,ho-chennai,0,routing
2026-07-16 15:00:00+00:00,br-koramangala,0,routing
2026-07-16 15:00:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:00:30+00:00,br-koramangala,0,routing
2026-07-16 15:00:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:00:30+00:00,br-whitefield,0,routing
2026-07-16 15:00:30+00:00,ho-chennai,0,routing
2026-07-16 15:01:00+00:00,br-whitefield,0,routing
2026-07-16 15:01:00+00:00,ho-chennai,0,routing
2026-07-16 15:01:00+00:00,br-koramangala,0,routing
2026-07-16 15:01:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:01:30+00:00,br-koramangala,0,routing
2026-07-16 15:01:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:01:30+00:00,br-whitefield,0,routing
2026-07-16 15:01:30+00:00,ho-chennai,0,routing
2026-07-16 15:02:00+00:00,br-whitefield,0,routing
2026-07-16 15:02:00+00:00,ho-chennai,0,routing
2026-07-16 15:02:00+00:00,br-koramangala,0,routing
2026-07-16 15:02:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:02:30+00:00,br-koramangala,0,routing
2026-07-16 15:02:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:02:30+00:00,br-whitefield,0,routing
2026-07-16 15:02:30+00:00,ho-chennai,0,routing
2026-07-16 15:03:00+00:00,br-whitefield,0,routing
2026-07-16 15:03:00+00:00,ho-chennai,0,routing
2026-07-16 15:03:00+00:00,br-koramangala,0,routing
2026-07-16 15:03:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:03:30+00:00,br-koramangala,0,routing
2026-07-16 15:03:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:03:30+00:00,br-whitefield,0,routing
2026-07-16 15:03:30+00:00,ho-chennai,0,routing
2026-07-16 15:04:00+00:00,br-whitefield,0,routing
2026-07-16 15:04:00+00:00,ho-chennai,0,routing
2026-07-16 15:04:00+00:00,br-koramangala,0,routing
2026-07-16 15:04:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:04:30+00:00,br-koramangala,0,routing
2026-07-16 15:04:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:04:30+00:00,br-whitefield,0,routing
2026-07-16 15:04:30+00:00,ho-chennai,0,routing
2026-07-16 15:05:00+00:00,br-whitefield,0,routing
2026-07-16 15:05:00+00:00,ho-chennai,0,routing
2026-07-16 15:05:00+00:00,br-koramangala,0,routing
2026-07-16 15:05:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:05:30+00:00,br-koramangala,0,routing
2026-07-16 15:05:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:05:30+00:00,br-whitefield,0,routing
2026-07-16 15:05:30+00:00,ho-chennai,0,routing
2026-07-16 15:06:00+00:00,br-whitefield,0,routing
2026-07-16 15:06:00+00:00,ho-chennai,0,routing
2026-07-16 15:06:00+00:00,br-koramangala,0,routing
2026-07-16 15:06:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:06:30+00:00,br-koramangala,0,routing
2026-07-16 15:06:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:06:30+00:00,br-whitefield,0,routing
2026-07-16 15:06:30+00:00,ho-chennai,0,routing
2026-07-16 15:07:00+00:00,br-whitefield,0,routing
2026-07-16 15:07:00+00:00,ho-chennai,0,routing
2026-07-16 15:07:00+00:00,br-koramangala,0,routing
2026-07-16 15:07:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:07:30+00:00,br-koramangala,0,routing
2026-07-16 15:07:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:07:30+00:00,br-whitefield,0,routing
2026-07-16 15:07:30+00:00,ho-chennai,0,routing
2026-07-16 15:08:00+00:00,br-whitefield,0,routing
2026-07-16 15:08:00+00:00,ho-chennai,0,routing
2026-07-16 15:08:00+00:00,br-koramangala,0,routing
2026-07-16 15:08:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:08:30+00:00,br-koramangala,0,routing
2026-07-16 15:08:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:08:30+00:00,br-whitefield,0,routing
2026-07-16 15:08:30+00:00,ho-chennai,0,routing
2026-07-16 15:09:02+00:00,br-whitefield,0,routing
2026-07-16 15:09:02+00:00,ho-chennai,0,routing
2026-07-16 15:09:02+00:00,br-koramangala,0,routing
2026-07-16 15:09:02+00:00,zo-bengaluru,0,routing
2026-07-16 15:09:30+00:00,br-koramangala,0,routing
2026-07-16 15:09:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:09:30+00:00,br-whitefield,0,routing
2026-07-16 15:09:30+00:00,ho-chennai,0,routing
2026-07-16 15:10:00+00:00,br-whitefield,0,routing
2026-07-16 15:10:00+00:00,ho-chennai,0,routing
2026-07-16 15:10:00+00:00,br-koramangala,0,routing
2026-07-16 15:10:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:10:30+00:00,br-koramangala,0,routing
2026-07-16 15:10:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:10:30+00:00,br-whitefield,0,routing
2026-07-16 15:10:30+00:00,ho-chennai,0,routing
2026-07-16 15:11:00+00:00,br-whitefield,0,routing
2026-07-16 15:11:00+00:00,ho-chennai,0,routing
2026-07-16 15:11:00+00:00,br-koramangala,0,routing
2026-07-16 15:11:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:11:30+00:00,br-koramangala,0,routing
2026-07-16 15:11:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:11:30+00:00,br-whitefield,0,routing
2026-07-16 15:11:30+00:00,ho-chennai,0,routing
2026-07-16 15:12:00+00:00,br-whitefield,0,routing
2026-07-16 15:12:00+00:00,ho-chennai,0,routing
2026-07-16 15:12:00+00:00,br-koramangala,0,routing
2026-07-16 15:12:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:12:30+00:00,br-koramangala,0,routing
2026-07-16 15:12:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:12:30+00:00,br-whitefield,0,routing
2026-07-16 15:12:30+00:00,ho-chennai,0,routing
2026-07-16 15:13:00+00:00,br-whitefield,0,routing
2026-07-16 15:13:00+00:00,ho-chennai,0,routing
2026-07-16 15:13:00+00:00,br-koramangala,0,routing
2026-07-16 15:13:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:13:30+00:00,br-koramangala,0,routing
2026-07-16 15:13:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:13:30+00:00,br-whitefield,0,routing
2026-07-16 15:13:30+00:00,ho-chennai,0,routing
2026-07-16 15:14:00+00:00,br-whitefield,0,routing
2026-07-16 15:14:00+00:00,ho-chennai,0,routing
2026-07-16 15:14:00+00:00,br-koramangala,0,routing
2026-07-16 15:14:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:14:30+00:00,br-koramangala,0,routing
2026-07-16 15:14:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:14:30+00:00,br-whitefield,0,routing
2026-07-16 15:14:30+00:00,ho-chennai,0,routing
2026-07-16 15:15:00+00:00,br-whitefield,0,routing
2026-07-16 15:15:00+00:00,ho-chennai,0,routing
2026-07-16 15:15:00+00:00,br-koramangala,0,routing
2026-07-16 15:15:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:15:30+00:00,br-koramangala,0,routing
2026-07-16 15:15:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:15:30+00:00,br-whitefield,0,routing
2026-07-16 15:15:30+00:00,ho-chennai,0,routing
2026-07-16 15:16:00+00:00,br-whitefield,0,routing
2026-07-16 15:16:00+00:00,ho-chennai,0,routing
2026-07-16 15:16:00+00:00,br-koramangala,0,routing
2026-07-16 15:16:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:16:30+00:00,br-koramangala,0,routing
2026-07-16 15:16:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:16:30+00:00,br-whitefield,0,routing
2026-07-16 15:16:30+00:00,ho-chennai,0,routing
2026-07-16 15:17:00+00:00,br-whitefield,0,routing
2026-07-16 15:17:00+00:00,ho-chennai,0,routing
2026-07-16 15:17:00+00:00,br-koramangala,0,routing
2026-07-16 15:17:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:17:31+00:00,br-koramangala,0,routing
2026-07-16 15:17:31+00:00,zo-bengaluru,0,routing
2026-07-16 15:17:31+00:00,br-whitefield,0,routing
2026-07-16 15:17:31+00:00,ho-chennai,0,routing
2026-07-16 15:18:00+00:00,br-whitefield,0,routing
2026-07-16 15:18:00+00:00,ho-chennai,0,routing
2026-07-16 15:18:00+00:00,br-koramangala,0,routing
2026-07-16 15:18:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:18:30+00:00,br-koramangala,0,routing
2026-07-16 15:18:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:18:30+00:00,br-whitefield,0,routing
2026-07-16 15:18:30+00:00,ho-chennai,0,routing
2026-07-16 15:19:00+00:00,br-whitefield,0,routing
2026-07-16 15:19:00+00:00,ho-chennai,0,routing
2026-07-16 15:19:00+00:00,br-koramangala,0,routing
2026-07-16 15:19:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:19:30+00:00,br-koramangala,0,routing
2026-07-16 15:19:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:19:30+00:00,br-whitefield,0,routing
2026-07-16 15:19:30+00:00,ho-chennai,0,routing
2026-07-16 15:20:00+00:00,br-whitefield,0,routing
2026-07-16 15:20:00+00:00,ho-chennai,0,routing
2026-07-16 15:20:00+00:00,br-koramangala,0,routing
2026-07-16 15:20:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:20:30+00:00,br-koramangala,0,routing
2026-07-16 15:20:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:20:30+00:00,br-whitefield,0,routing
2026-07-16 15:20:30+00:00,ho-chennai,0,routing
2026-07-16 15:21:00+00:00,br-whitefield,0,routing
2026-07-16 15:21:00+00:00,ho-chennai,0,routing
2026-07-16 15:21:00+00:00,br-koramangala,0,routing
2026-07-16 15:21:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:21:30+00:00,br-koramangala,0,routing
2026-07-16 15:21:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:21:30+00:00,br-whitefield,0,routing
2026-07-16 15:21:30+00:00,ho-chennai,0,routing
2026-07-16 15:22:00+00:00,br-whitefield,0,routing
2026-07-16 15:22:00+00:00,ho-chennai,0,routing
2026-07-16 15:22:00+00:00,br-koramangala,0,routing
2026-07-16 15:22:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:22:30+00:00,br-koramangala,0,routing
2026-07-16 15:22:30+00:00,zo-bengaluru,0,routing
2026-07-16 15:22:30+00:00,br-whitefield,0,routing
2026-07-16 15:22:30+00:00,ho-chennai,0,routing
2026-07-16 15:23:00+00:00,br-whitefield,0,routing
2026-07-16 15:23:00+00:00,ho-chennai,0,routing
2026-07-16 15:23:00+00:00,br-koramangala,0,routing
2026-07-16 15:23:00+00:00,zo-bengaluru,0,routing
2026-07-16 15:23:30+00:00,br-koramangala,0,routing
